Name	Parent	RecipeCategory	CraftingStation	Type 1	Object 1	Transform 1	Type 2	Object 2	Transform 2	Type 3	Object 3	Transform 3	Type 4	Object 4	Transform 4	Type 5	Object 5	Transform 5	AutoLevel	Requirement	ReqLevel	ResultAmount 1	Result 1	Boost 1	ResultAmount 2	Result 2	Boost 2	ResultAmount 3	Result 3	Boost 3	PreviewStatsID	PreviewIcon	PreviewTooltip	Comment	
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Tooth_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Tooth_A	Consume											SCROLL_FlamingDaggers								SCROLL_FlamingDaggers				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Tooth_A_Sharp		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Tooth_A_Sharp	Consume											SCROLL_Shout_Supernova								SCROLL_Shout_Supernova				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Claw_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Claw_A	Consume											SCROLL_Haste								SCROLL_Haste				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Claw_A_Sharp		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Claw_A_Sharp	Consume											SCROLL_Fireball								SCROLL_Fireball				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Claw_Crab_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Claw_Crab_A	Consume											SCROLL_Target_BurnMyEyes								SCROLL_Target_BurnMyEyes				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Tusk_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Tusk_A	Consume											SCROLL_Shout_Ignition								SCROLL_Shout_Ignition				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Antler_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Antler_A	Consume											SCROLL_Haste								SCROLL_Haste				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Antler_A_Adult		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Antler_A_Adult	Consume											SCROLL_Shout_FlamingTongues								SCROLL_Shout_FlamingTongues				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_VoidEggSpike_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_VoidEggSpike_A	Consume											SCROLL_Target_FireWhip								SCROLL_Target_FireWhip				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_ITEM_Nails		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	ITEM_Nails	Consume											SCROLL_Zone_LaserRay								SCROLL_Zone_LaserRay				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Needle_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Needle_A	Consume											SCROLL_Target_FlamingCrescendo								SCROLL_Target_FlamingCrescendo				
BOOK_Paper_Sheet_A_LOOT_Essence_Fire_Step3_A_LOOT_Fang_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume	Object	LOOT_Fang_A	Consume											SCROLL_Shout_FireBrand								SCROLL_Shout_FireBrand				
BOOK_Paper_Sheet_A_LOOT_Source_Orb_LOOT_Tusk_A_Large		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Source_Orb	Consume	Object	LOOT_Tusk_A_Large	Consume											SCROLL_Projectile_InfectiousFlame								SCROLL_Projectile_InfectiousFlame				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_FOOD_FishA		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	FOOD_FishA	Consume											SCROLL_Rain								SCROLL_Rain				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_FOOD_FishB		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	FOOD_FishB	Consume											SCROLL_Shout_FrostAura								SCROLL_Shout_FrostAura				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_FOOD_FishD		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	FOOD_FishD	Consume											SCROLL_Target_WinterBlast								SCROLL_Target_WinterBlast				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_CON_Herb_Mushroom_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	CON_Herb_Mushroom_A	Consume											SCROLL_RegenerateStart								SCROLL_RegenerateStart				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_CON_Herb_Mushroom_B		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	CON_Herb_Mushroom_B	Consume											SCROLL_Target_FrostyShell								SCROLL_Target_FrostyShell				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_LOOT_Essence_Life_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	LOOT_Essence_Life_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_LOOT_Essence_Life_Step2_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	LOOT_Essence_Life_Step2_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_A_LOOT_Essence_Life_Step3_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_A	Consume	Object	LOOT_Essence_Life_Step3_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_HAR_Fish_Star		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	HAR_Fish_Star	Consume											SCROLL_Projectile_ChainHeal								SCROLL_Projectile_ChainHeal				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_FOOD_FishC		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	FOOD_FishC	Consume											SCROLL_HailStrike								SCROLL_HailStrike				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_FOOD_FishA		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	FOOD_FishA	Consume											SCROLL_Rain								SCROLL_Rain				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_FOOD_FishB		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	FOOD_FishB	Consume											SCROLL_Shout_FrostAura								SCROLL_Shout_FrostAura				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_FOOD_FishD		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	FOOD_FishD	Consume											SCROLL_Target_WinterBlast								SCROLL_Target_WinterBlast				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_CON_Herb_Mushroom_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	CON_Herb_Mushroom_A	Consume											SCROLL_RegenerateStart								SCROLL_RegenerateStart				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_CON_Herb_Mushroom_B		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	CON_Herb_Mushroom_B	Consume											SCROLL_Target_FrostyShell								SCROLL_Target_FrostyShell				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_LOOT_Essence_Life_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	LOOT_Essence_Life_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_LOOT_Essence_Life_Step2_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	LOOT_Essence_Life_Step2_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step2_A_LOOT_Essence_Life_Step3_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume	Object	LOOT_Essence_Life_Step3_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_HAR_Fish_Star		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	HAR_Fish_Star	Consume											SCROLL_Projectile_ChainHeal								SCROLL_Projectile_ChainHeal				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_FOOD_FishC		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	FOOD_FishC	Consume											SCROLL_HailStrike								SCROLL_HailStrike				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_FOOD_FishA		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	FOOD_FishA	Consume											SCROLL_Rain								SCROLL_Rain				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_FOOD_FishB		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	FOOD_FishB	Consume											SCROLL_Shout_FrostAura								SCROLL_Shout_FrostAura				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_FOOD_FishD		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	FOOD_FishD	Consume											SCROLL_Target_WinterBlast								SCROLL_Target_WinterBlast				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_FOOD_FishE		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	FOOD_FishE	Consume											SCROLL_Cone_Shatter								SCROLL_Cone_Shatter				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_CON_Herb_Mushroom_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	CON_Herb_Mushroom_A	Consume											SCROLL_RegenerateStart								SCROLL_RegenerateStart				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_CON_Herb_Mushroom_B		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	CON_Herb_Mushroom_B	Consume											SCROLL_Target_FrostyShell								SCROLL_Target_FrostyShell				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_LOOT_Essence_Life_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	LOOT_Essence_Life_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_LOOT_Essence_Life_Step2_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	LOOT_Essence_Life_Step2_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Essence_Water_Step3_A_LOOT_Essence_Life_Step3_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume	Object	LOOT_Essence_Life_Step3_A	Consume											SCROLL_Resurrect								SCROLL_Resurrect				
BOOK_Paper_Sheet_A_LOOT_Source_Orb_FOOD_FishC		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Source_Orb	Consume	Object	FOOD_FishC	Consume											SCROLL_Cone_SteamLance								SCROLL_Cone_SteamLance				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_CON_Herb_Whisperwood_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	CON_Herb_Whisperwood_A	Consume											SCROLL_Fortify								SCROLL_Fortify				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_LOOT_PieceOfRock_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	LOOT_PieceOfRock_A	Consume											SCROLL_FossilStrike								SCROLL_FossilStrike				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_LOOT_MetalShard_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	LOOT_MetalShard_A	Consume											SCROLL_Target_RockSpikes								SCROLL_Target_RockSpikes				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_TOOL_Intestines_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	TOOL_Intestines_A	Consume											SCROLL_Shout_Contamination								SCROLL_Shout_Contamination				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_CON_Herb_Mushroom_C		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	CON_Herb_Mushroom_C	Consume											SCROLL_PoisonDart								SCROLL_PoisonDart				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_CON_Herb_Stardust_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	CON_Herb_Stardust_A	Consume											SCROLL_Shout_MendMetal								SCROLL_Shout_MendMetal				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_A_CON_Herb_Stardust_B		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_A	Consume	Object	CON_Herb_Stardust_B	Consume											SCROLL_Shout_MendMetal								SCROLL_Shout_MendMetal				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_CON_Herb_Whisperwood_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	CON_Herb_Whisperwood_A	Consume											SCROLL_Fortify								SCROLL_Fortify				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_LOOT_PieceOfRock_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	LOOT_PieceOfRock_A	Consume											SCROLL_FossilStrike								SCROLL_FossilStrike				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_LOOT_MetalShard_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	LOOT_MetalShard_A	Consume											SCROLL_Target_RockSpikes								SCROLL_Target_RockSpikes				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_TOOL_Intestines_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	TOOL_Intestines_A	Consume											SCROLL_Shout_Contamination								SCROLL_Shout_Contamination				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_CON_Herb_Mushroom_C		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	CON_Herb_Mushroom_C	Consume											SCROLL_PoisonDart								SCROLL_PoisonDart				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_LOOT_Clay_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	LOOT_Clay_A	Consume											SCROLL_Quake_Earthquake								SCROLL_Quake_Earthquake				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_LOOT_Slime_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	LOOT_Slime_A	Consume											SCROLL_Shout_PoisonWave								SCROLL_Shout_PoisonWave				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_CON_Herb_Stardust_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	CON_Herb_Stardust_A	Consume											SCROLL_Shout_MendMetal								SCROLL_Shout_MendMetal				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_CON_Herb_Stardust_B		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	CON_Herb_Stardust_B	Consume											SCROLL_Shout_MendMetal								SCROLL_Shout_MendMetal				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step2_A_CON_Nature_Mushroom_TrumpetOfDeath_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume	Object	CON_Nature_Mushroom_TrumpetOfDeath_A	Consume											SCROLL_Shout_ReactiveArmor								SCROLL_Shout_ReactiveArmor				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_CON_Herb_Whisperwood_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	CON_Herb_Whisperwood_A	Consume											SCROLL_Fortify								SCROLL_Fortify				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_LOOT_PieceOfRock_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	LOOT_PieceOfRock_A	Consume											SCROLL_FossilStrike								SCROLL_FossilStrike				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_LOOT_MetalShard_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	LOOT_MetalShard_A	Consume											SCROLL_Target_RockSpikes								SCROLL_Target_RockSpikes				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_TOOL_Intestines_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	TOOL_Intestines_A	Consume											SCROLL_Shout_Contamination								SCROLL_Shout_Contamination				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_CON_Herb_Mushroom_C		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	CON_Herb_Mushroom_C	Consume											SCROLL_PoisonDart								SCROLL_PoisonDart				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_LOOT_Clay_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	LOOT_Clay_A	Consume											SCROLL_Quake_Earthquake								SCROLL_Quake_Earthquake				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_LOOT_Slime_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	LOOT_Slime_A	Consume											SCROLL_Shout_PoisonWave								SCROLL_Shout_PoisonWave				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_CON_Herb_Stardust_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	CON_Herb_Stardust_A	Consume											SCROLL_Shout_MendMetal								SCROLL_Shout_MendMetal				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_CON_Herb_Stardust_B		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	CON_Herb_Stardust_B	Consume											SCROLL_Shout_MendMetal								SCROLL_Shout_MendMetal				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_CON_Nature_Mushroom_TrumpetOfDeath_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Object	CON_Nature_Mushroom_TrumpetOfDeath_A	Consume											SCROLL_Shout_ReactiveArmor								SCROLL_Shout_ReactiveArmor				
BOOK_Paper_Sheet_A_LOOT_Essence_Earth_Step3_A_Augmentor		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume	Category	Augmentor	Consume											SCROLL_Wall_LivingWall								SCROLL_Wall_LivingWall				
BOOK_Paper_Sheet_A_LOOT_Source_Orb_CON_Herb_Mushroom_D		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Source_Orb	Consume	Object	CON_Herb_Mushroom_D	Consume											SCROLL_Summon_ArtilleryPlant								SCROLL_Summon_ArtilleryPlant				
BOOK_Paper_Sheet_A_LOOT_Source_Orb_ITEM_Log_Livewood		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Source_Orb	Consume	Object	ITEM_Log_Livewood	Consume											SCROLL_AcidSpores								SCROLL_AcidSpores				
BOOK_Paper_Sheet_A_LOOT_Source_Orb_FUR_Raanaar_Tablet_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Source_Orb	Consume	Object	FUR_Raanaar_Tablet_A	Consume											SCROLL_Projectile_PyroclasticEruption								SCROLL_Projectile_PyroclasticEruption				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_A_LOOT_Feather_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_A	Consume	Object	LOOT_Feather_A	Consume											SCROLL_Teleportation								SCROLL_Teleportation				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_A_LOOT_Flour_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_A	Consume	Object	LOOT_Flour_A	Consume											SCROLL_Target_ShockingTouch								SCROLL_Target_ShockingTouch				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_A_LOOT_Panties_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_A	Consume	Object	LOOT_Panties_A	Consume											SCROLL_Shout_FavourableWind								SCROLL_Shout_FavourableWind				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_A_Gold		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_A	Consume	Category	Gold	Consume											SCROLL_Shout_BlindingRadiance								SCROLL_Shout_BlindingRadiance				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_A_LOOT_Paw_A_Rabbit_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_A	Consume	Object	LOOT_Paw_A_Rabbit_A	Consume											SCROLL_LighningBolt								SCROLL_LighningBolt				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Hair_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Hair_A	Consume											SCROLL_Tornado_1								SCROLL_Tornado_1				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_CON_Nature_Mushroom_Chanterelle_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	CON_Nature_Mushroom_Chanterelle_A	Consume											SCROLL_Teleportation_Netherswap								SCROLL_Teleportation_Netherswap				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Feather_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Feather_A	Consume											SCROLL_Teleportation								SCROLL_Teleportation				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Flour_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Flour_A	Consume											SCROLL_Target_ShockingTouch								SCROLL_Target_ShockingTouch				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Panties_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Panties_A	Consume											SCROLL_Shout_FavourableWind								SCROLL_Shout_FavourableWind				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_Gold		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Category	Gold	Consume											SCROLL_Shout_BlindingRadiance								SCROLL_Shout_BlindingRadiance				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Paw_A_Rabbit_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Paw_A_Rabbit_A	Consume											SCROLL_LighningBolt								SCROLL_LighningBolt				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Rope_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Rope_A	Consume											SCROLL_Target_Apportation								SCROLL_Target_Apportation				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step2_A_LOOT_Handkerchief_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume	Object	LOOT_Handkerchief_A	Consume											SCROLL_Target_PressureSpike								SCROLL_Target_PressureSpike				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step3_A_LOOT_Hair_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step3_A	Consume	Object	LOOT_Hair_A	Consume											SCROLL_Tornado_1								SCROLL_Tornado_1				
BOOK_Paper_Sheet_A_LOOT_Essence_Air_Step3_A_CON_Nature_Mushroom_Chanterelle_A		Grimoire		Object	BOOK_Paper_Sheet_A	Transform	Object	LOOT_Essence_Air_Step3_A	Consume	Object	CON_Nature_Mushroom_Chanterelle_A	Consume											SCROLL_Teleportation_Netherswap								SCROLL_Teleportation_Netherswap				
